ID,Age,ABAC,AveCredit,ADB13,ADB103,AveDebit,AverageFee,BC,SmallLoans,CitySize,BureauScore,CreditCards,CSW9,CWUT,DebitOrderNum3M,DebitOrderVal3M,DebitOrderDispute,DIFO,EmployerGroup,AveBalance,GII,GrossSalary,Gender_Code,HB01,IDCC,IFGG,MDBL,MLL,MDBB,NettoSalary,NumCWL3M,NumLoanApps,NumLoanNTU,NumLoanTU,NumMOBL3M,NumRBL3M,NRV,OCTT,PDU,BLQ,Revolving,RG1,RRV1,Salary_Frequency,TimeSinceLastLoan,TimeSinceRB,ValMOBL3M,ValRBL3M,Vehicle
39074,43,0,-99,0,0,-99,13,0,0,Semi,615,0,0,0,0,0,0,0,Gov Health,85.26,1,8572,M,3,1.1,U,61.27,0,56.3,5350.96,0,1,0,1,0,0,0,Loan,NNN,0,0,0.453596121,43,M,177,0,0,0,0
20230,30,1,8824.37,0.8152,0.6086,-9323,110,1,0,Rural,586,0,3,0.4115,12,-1822.88,0,0,Personal & Household Goods,2690.9377,0,1987.57,F,1,0.2971,H,2774.51,0,33.39,1777.23,23,3,2,1,3,0,0,Loan,YYY,1,0,0.956189479,90,W,198,0,-110,0,0
21639,28,1,16073.6866,0.663,0.4239,-13650,88,1,0,Rural,615,0,2,0.4538,1,-1241.66,0,0,Gov Health,2420.1244,1,7413,M,4,0.7243,H,11172.81,0,26.46,6344.27,34,1,0,1,7,0,0,Loan,YYY,1,0,0.748963433,28,M,223,0,-1500,0,0
16474,45,1,30000,1,1,-45647,299,1,0,Semi,651,1,0,0.0828,0,0,0,0,Transport & Logistics,95040.1241,0,12749.06,M,5,1.1,HH,108439.82,0,61242.72,10674.53,16,0,0,0,1,0,0,Loan,NYY,0,0,0.453596121,0,NULL,599,0,-350,0,0
36453,37,1,11583.8466,0.2282,0.1195,-11493,93,1,0,Rural,630,0,6,0.5152,9,-4065.5,2,5,Mining - Gold,370.0418,0,12024.57,F,4,0.4946,H,810.37,0,21.37,8004.73,16,4,0,2,5,0,0,Loan,YYY,1,3,0.880158652,148,M,161,0,-1600,0,0
15122,27,0,6569.5066,0.1956,0.0543,-6505,70,1,0,City,586,0,1,0.5044,0,0,0,0,Services,186.9116,0,2292,M,3,0.5817,L,892.82,0,12.48,2169.14,20,0,0,0,0,0,0,Loan,NYN,0,0,0.835529801,0,M,25,0,0,0,0
2892,21,1,11538.7933,0.3152,0.0978,-11410,84,1,0,City,595,0,8,0.5233,5,-6138.65,0,0,Telecommunications,403.8441,0,5800,F,4,0.9333,H,5068.03,0,17.63,5439.7,31,3,1,1,14,1,1,Loan,YYY,1,0,0.595185386,63,M,174,0,-7162,629.74,0
12574,59,1,9849.0866,0.5326,0.1956,-12211,39,1,0,Rural,629,0,2,0.8248,3,-1050,0,0,Government,913.2015,1,8002,F,2,0.8431,H,4064.88,0,135.74,3287.11,14,3,2,1,0,0,0,Loan,YYN,1,0,0.665151229,177,M,241,0,0,0,0
42937,28,0,1000,0.0888,0,-974,11,0,0,Rural,604,0,2,0.74,0,0,0,0,Gov Health,59.2707,1,21560.44,F,3,1.1,U,520.18,0,20.58,15909.31,5,0,0,0,0,0,0,Loan,NYY,0,0,0.453596121,0,NULL,759,0,0,0,0
32537,25,1,-99,0,0,-99,29,0,0,City,574,0,0,0,0,0,0,0,Retail & Wholesale,27.6,0,4022.6,M,2,1.1,U,17,0,11.82,3402.1,0,9,3,2,0,0,0,Loan,NNN,0,1,0.453596121,225,M,121,0,0,0,0
28578,47,1,22758.0433,0.9347,0.7608,-22219,87,1,0,City,657,0,0,0.0294,13,-4079.67,0,0,Technology,6873.1152,0,21780,M,4,0.9121,HH,22108.4,0,376.3,18148,11,0,0,0,0,0,0,Loan,YYY,1,0,0.61208644,0,NULL,1249,4,0,0,0
21667,48,0,6973.0866,0.0439,0,-6894,147,1,0,City,567,0,9,0.6686,2,-19.8,3,2,Personal & Household Goods,42.7843,0,3102.78,M,0,0.7185,M,38.89,0,5.78,2032.34,17,7,3,2,0,2,0,Loan,YYY,1,0,0.75279396,336,W,224,2,0,-800,0
6974,23,0,6331.33,0.5,0.2608,-7560,76,1,0,City,611,0,2,0.4906,6,-3527.81,0,0,Travel & Leisure,816.7638,0,7750,M,3,0.4042,M,3758.46,0,17.43,7054.15,5,3,1,1,0,0,0,Loan,YNY,1,0,0.919417318,69,NULL,209,5,0,0,0
42985,29,1,22832.34,0.9021,0.2826,-22958,80,1,0,Semi,634,0,0,0.0781,6,-2189.98,0,0,Industrial Goods & Services,1684.3128,0,22850,M,4,0.7758,HH,9362.69,0,37.55,17707.25,5,1,0,1,0,55,0,Loan,YYY,1,2,0.713861033,29,M,163,1,0,-26792,0
1803,48,0,8613.23,0.4615,0.3736,-9462,45,1,0,Rural,640,0,0,0.2186,13,-3890.99,0,1,Government,1650.1969,1,9896,M,4,0.7463,H,8337,0,24.64,5334,8,2,1,1,0,0,0,Loan,YYN,1,0,0.734205918,96,NULL,1070,0,0,0,0
27578,33,1,26197.6,0.0978,0.0434,-26178,11,0,0,Semi,630,0,1,0.0076,0,0,0,0,Gov Health,101.8043,1,11997,M,4,1.1,U,833.33,0,31.97,9866.89,1,3,2,0,0,0,0,Loan,NYN,0,1,0.453596121,99,M,72,0,0,0,0
2583,37,0,6384.1433,0.1086,0.0869,-6966,66,1,0,Semi,567,0,4,0.4273,5,-2783.18,0,3,Retail & Wholesale,192.6003,0,7326.72,M,0,0.4589,M,2537.03,0,7.5,6708.51,11,1,0,1,0,0,0,Loan,YNN,0,0,0.896540298,37,M,186,0,0,0,0
1200,21,1,2184.3333,0,0,-2171,20,0,1,City,590,0,4,0.9891,0,0,0,0,Industrial Goods & Services,35.5397,0,7420,M,3,1.1,U,31.21,0,24.51,7119,4,2,0,2,0,0,0,Loan,NNN,0,0,0.453596121,42,M,58,0,0,0,0
18893,25,0,6265.06,0.3586,0.2391,-7014,37,1,0,City,608,0,2,0.5287,16,-3486.56,0,1,Retail & Wholesale,608.2461,0,6206.22,M,3,0.5298,M,3373.32,0,17.68,5718.4,10,3,1,0,0,0,0,Loan,YYY,1,0,0.86290816,75,NULL,610,0,0,0,0
12607,23,0,8549.5266,0.1978,0.0989,-7728,40,1,0,City,578,0,3,0.4242,5,-3489.96,0,0,Services,318.9726,0,6005.03,M,0,0.5029,M,4258.75,0,23.95,5944.98,10,10,4,2,3,0,0,Loan,YYY,1,0,0.87618854,230,M,2,0,-200,0,0
41263,30,0,6350.8033,0.1978,0.1098,-6229,54,1,0,Semi,595,0,1,0.2761,5,-385,0,1,Retail & Wholesale,365.7528,0,3955.29,M,3,0.4429,M,3212.07,0,15.65,3880.74,6,11,6,4,4,0,0,Loan,YYY,1,0,0.903512636,330,M,1,0,-4510,0,0
33203,29,1,19362.33,0.5326,0.2391,-17452,87,1,0,Rural,635,0,2,0.1692,4,-2023.9,0,0,Gov Health,563.3296,1,21671.11,M,4,0.6934,HH,6164.48,0,35.51,15210.59,11,5,2,1,0,30,0,Loan,YYN,1,1,0.769077335,145,M,245,1,0,-24534.2,0
11717,41,0,4151.07,1,0.4782,-4203,16,1,0,Semi,592,0,0,0.1083,0,0,0,0,Training & Education,1239.099,0,3300,F,3,0.57,M,3111.6,0,729.42,3267,1,0,0,0,0,0,0,Loan,NYY,1,0,0.841900975,0,NULL,796,0,0,0,0
15881,28,1,17565.12,0.8478,0.4891,-16867,104,1,0,City,622,1,2,0.2543,21,-10902.9,0,1,Government,1715.3384,0,18438.08,F,5,0.4071,HH,7073.77,0,24.21,13564.77,11,0,0,0,4,0,0,Loan,YYY,1,1,0.918272932,0,NULL,416,0,-905,0,0
38752,41,0,17690.735,0.0439,0.0439,-17657,48,0,0,Semi,593,0,0,0,2,-6354.29,1,14,Mining - Platinum,274.4132,0,11754.96,M,3,1.1,U,-0.4,0,-4.9,10118.4,0,4,2,0,0,0,1,Loan,YYY,0,0,0.453596121,164,NULL,515,0,0,0,0
25022,33,0,12742.3866,0.1208,0.0659,-12704,83,1,0,Semi,626,0,4,0.2379,12,-19582.45,0,1,Gov-Other,163.7034,1,17751.25,F,4,0.2176,H,2115.27,0,16.47,11306.46,8,1,0,1,0,2,0,Loan,YYY,1,0,0.976418389,33,NULL,122,3,0,-1800,0
31135,33,0,-99,0,0,-99,50,0,0,Rural,553,0,0,0,0,0,0,6,Informal,27.39,0,3172.12,M,0,1.1,U,-14,0,-14,3121.85,0,2,1,1,0,0,1,Loan,NNN,0,0,0.453596121,66,NULL,233,0,0,0,0
41610,32,1,9595.1533,0.413,0.2173,-8670,40,1,0,Semi,610,0,4,0.5977,8,-1878,0,1,Security and Cleaning,635.125,0,9071.84,M,2,0.8402,H,6403.17,0,23.73,8188.63,14,0,0,0,0,0,0,Loan,YNY,1,1,0.667313884,0,M,129,0,0,0,0
36120,27,0,2673.54,0.0652,0.0326,-2795,22,1,0,Semi,581,0,3,0.6786,0,0,0,0,Retail & Wholesale,99.1372,0,2482.65,M,3,0.6246,L,1455.69,0,25.47,2066.41,5,1,1,0,0,0,0,Loan,NNY,0,0,0.811197094,27,NULL,458,0,0,0,0
2980,48,1,-99,0,0,-99,12,0,0,Rural,616,1,0,0,0,0,0,0,Gov Health,50.81,1,11786,M,2,1.1,U,33.37,0,28.27,9848.47,0,4,1,1,0,0,0,Loan,NNN,0,1,0.453596121,192,NULL,355,0,0,0,0
42108,36,1,5235.4466,0.1521,0.0434,-5180,99,1,0,Semi,589,0,3,0.6484,1,-200,0,0,Retail & Wholesale,162.2826,0,2363.63,M,1,0.5563,M,1236.49,0,14.98,2081.13,14,1,0,1,0,0,0,Loan,YYY,1,2,0.849214696,36,F,126,0,0,0,0
3708,38,0,10829.95,0.6847,0.5434,-5494,28,1,0,Rural,624,0,0,0.079,3,-867.51,0,0,Food & Beverage,2405.0589,0,7117.57,F,4,0.9541,M,20635.76,0,620.79,6311.12,3,1,0,1,0,0,0,Loan,YYY,1,0,0.578343206,38,M,3,0,0,0,0
43505,28,1,17525.6066,0.6373,0.2637,-16639,94,1,0,Rural,611,0,3,0.565,2,-660,0,1,Technology,1153.0491,0,11040,M,2,0.6782,H,6046.49,0,19.62,10067.4,41,12,5,5,0,0,0,Loan,YYY,1,1,0.778703286,336,M,34,0,0,0,0
4224,36,0,14155.4266,0.8333,0.2444,-14470,85,1,0,Semi,626,0,1,0.0289,14,-12020.51,2,6,Services,1132.2231,0,6000,F,4,0.5116,H,7795.61,0,19.47,5690,5,7,1,1,1,29,0,Loan,YYY,1,0,0.871962307,252,NULL,168,1,-1050,-11752,0
25595,41,1,4029.25,0.2717,0.0869,-3313,40,1,0,City,634,0,1,0.2948,0,0,0,0,Retail & Wholesale,218.3178,0,2946.74,F,2,0.9593,M,2122.18,0,-131.51,2429.74,6,0,0,0,0,0,0,Loan,NYN,1,3,0.57409328,0,M,69,0,0,0,0
12525,39,0,20133.7833,1,0.9891,-40304,115,1,0,City,615,0,1,0.3004,0,0,0,0,Retail & Wholesale,26696.2892,0,37600.81,M,3,1.1,HH,44402.06,0,147.53,19393.09,27,5,0,1,0,48,0,Loan,NYN,0,0,0.453596121,195,M,135,1,0,-50405.26,0
5287,27,1,5123.77,0.4782,0.0326,-5004,46,1,1,City,630,0,1,0.239,13,-2102.58,0,1,Food & Beverage,271.5646,0,2246.18,F,3,0.7461,M,1383.06,0,-468.85,2136.4,4,2,0,1,13,0,0,Loan,YYY,1,1,0.734341689,54,F,236,0,-3560,0,0
17718,36,1,0,0.8369,0,-100,5,0,0,Rural,633,0,0,0,0,0,0,0,Retail & Wholesale,212.8968,0,4559.36,F,2,1.1,U,168.79,0,63.68,3791.99,0,0,0,0,0,0,0,Loan,NYN,0,4,0.453596121,0,NULL,664,0,0,0,0
14543,31,1,11247.9566,0.7934,0.0869,-11306,80,1,0,Rural,617,1,0,0.203,5,-445,1,2,Transport & Logistics,486.7596,0,8867.02,M,5,0.7692,H,2306.73,0,35.48,7091.73,17,0,0,0,50,1,0,Loan,YYY,1,0,0.718467348,0,NULL,913,0,-7637,49,0
34061,30,0,10267.0633,0.5108,0.076,-10143,164,1,0,City,600,0,3,0.4727,5,-780,3,1,Chemicals,262.4697,0,2000,M,3,0.4268,M,1787.04,0,36.31,1709.32,30,10,6,2,0,4,0,Loan,YYN,1,0,0.91029508,300,W,27,1,0,-1391.81,0
28850,27,1,48943.85,0.9891,0.9347,-48607,168,1,1,Rural,596,2,0,0.1768,7,-13625.15,2,0,Retail & Wholesale,17070.837,0,21000,M,1,0.7367,HH,22076.81,0,2205.83,14048.26,43,0,0,0,0,23,0,Loan,YYY,1,2,0.740689684,0,M,77,1,0,-33329,1
9818,45,1,13209.36,0.7826,0.6521,-17268,45,1,0,Semi,644,0,3,0.5233,9,-10078.5,0,0,Gov - Education,3817.7765,1,21288.75,F,4,0.4668,H,5498.6,2,25.02,12415.42,14,2,1,1,0,0,0,Loan,YYN,1,1,0.893012957,90,M,4,0,0,0,0
2898,39,1,-99,0,0,-99,7,0,0,Semi,643,0,0,0,0,0,0,0,Retail & Wholesale,29.46,0,5009.78,F,2,1.1,U,8.6,0,3.39,4349.99,0,0,0,0,0,0,0,Loan,NNN,0,3,0.453596121,0,NULL,487,0,0,0,0
21811,26,1,11478.8733,0.3913,0.1521,-10751,48,1,0,City,628,0,2,0.3074,0,0,0,0,Personal & Household Goods,366.4894,0,9754.5,M,2,0.8709,H,4459.49,0,19.77,8238.86,8,0,0,0,0,27,0,Loan,NYN,1,1,0.64413839,0,NULL,429,1,0,-16479,0
40746,34,1,3257.5066,0.076,0.0543,-2656,31,1,0,City,610,0,3,0.4737,4,-680.48,0,0,Industrial Goods & Services,166.4129,0,2971.65,F,2,0.6775,M,2482.66,0,20.46,2738.35,4,1,0,1,0,0,0,Loan,YNN,0,1,0.77914227,34,M,242,0,0,0,0
40931,58,0,5614.9,0.1739,0.0326,-5541,32,1,0,Semi,583,0,2,0.6122,3,-252,0,0,Food & Beverage,117.547,0,4830.29,M,3,0.3848,M,125.85,0,23.87,4299.92,11,6,2,1,0,0,0,Loan,YNY,1,0,0.926873526,348,M,35,0,0,0,0
19911,27,1,16535.5033,0.2717,0.1086,-16351,172,1,1,Rural,575,1,1,0.3617,27,-20147.1,0,0,Gov Health,354.915,1,13249.25,F,2,0.7032,H,1579.16,0,13.18,8800.9,21,2,1,1,0,10,0,Loan,YYY,1,0,0.762776778,54,M,38,1,0,-3350,0
27991,34,1,3126.6133,0.8695,0.1956,-3181,29,1,0,Rural,600,0,0,0.337,3,-528,0,0,Services,637.8448,0,2640,F,1,0.7377,L,1993.58,0,33.95,2613.6,6,3,2,1,1,0,0,Loan,YYY,1,2,0.740017466,102,M,129,0,-260,0,0
26244,51,1,13991.86,0.6413,0.3152,-17206,232,1,0,Semi,564,0,3,0.5738,7,-3321.43,0,0,Mining & Quarrying,1263.9616,0,18087.28,M,1,0.5784,H,3376.79,1,20.33,10742.63,42,5,1,3,0,0,0,Loan,YYN,1,0,0.837338417,255,M,96,0,0,0,0
38537,33,0,9174.07,0.2391,0.163,-8454,66,1,0,Semi,594,0,2,0.5929,2,-1915,0,0,Mining & Quarrying,582.7984,0,7322.61,M,3,0.815,H,6121.43,0,29.9,6418.87,14,2,0,1,0,0,0,Loan,YYY,1,0,0.685868393,66,NULL,337,0,0,0,0
916,24,1,31636.52,0.7717,0.3804,-32200,206,1,1,City,617,0,0,0.0441,26,-25454.39,1,2,Gov - Education,2336.0026,1,19082,F,5,0,HH,7259.36,0,25.82,15443.05,7,2,0,1,15,11,1,Loan,YYY,1,0,1,48,M,171,1,-41810,-5020,1
11052,31,0,7933.69,0.8681,0.1318,-8251,30,1,0,Rural,583,0,0,0.3346,0,0,0,0,Construction & Materials,536.7458,0,7280.13,M,3,0.6041,H,5166.42,0,116.98,6979.63,8,6,3,2,0,0,0,Loan,NYN,1,0,0.82301365,186,M,105,0,0,0,0
14973,39,1,5804.11,0.1195,0.0434,-4275,28,1,0,City,609,0,2,0.5454,0,0,0,0,Transport & Logistics,290.6872,0,5090.23,M,4,0.8504,M,5202.68,0,26.42,5039.33,5,5,2,2,0,0,0,Loan,NYN,1,0,0.659682581,195,M,170,0,0,0,0
25280,48,1,-99,1,0,-99,24,0,0,Rural,634,0,0,0,0,0,0,6,Gov - Education,140.72,1,20384.75,F,2,1.1,U,116.98,0,107.5,12805.93,0,3,0,1,0,0,0,Loan,NNN,0,2,0.453596121,144,M,271,0,0,0,0
9497,31,0,2600,0.576,0.2065,-3091,16,0,0,City,579,0,0,0.6032,0,0,0,0,Retail & Wholesale,723.4123,0,4627.25,F,0,1.1,U,47.55,0,42.52,4289.83,7,2,0,1,0,0,0,Loan,NYN,0,0,0.453596121,62,M,61,0,0,0,0
13691,35,0,-99,0,0,-99,6,0,0,City,588,0,0,0,0,0,0,0,Industrial Goods & Services,0,0,1714,M,3,1.1,U,0,0,0,1492.13,0,3,1,2,0,0,0,Loan,NNN,0,0,0.453596121,105,W,182,0,0,0,0
4531,43,0,6278.62,0.4333,0.3666,-5050,34,1,0,City,651,0,2,0.4947,0,0,0,0,Security and Cleaning,790.6886,0,4427.75,F,4,0.7159,M,3624.93,0,29.73,4108.97,11,4,1,1,0,0,0,Loan,NYN,0,0,0.75450288,172,NULL,298,0,0,0,0
40631,46,1,2600,0.2934,0.0869,-3064,11,0,1,Rural,632,1,0,0.5954,0,0,0,0,Gov - Education,343.4145,1,16733,M,1,1.1,U,92.37,1,87.54,10041,3,1,1,0,0,0,0,Loan,NYN,0,1,0.453596121,46,NULL,1495,0,0,0,0
19081,44,1,13964.7,0.5217,0.2934,-13377,69,1,0,Rural,622,0,0,0.2707,9,-9559.11,0,4,Gov Health,1654.578,1,8397.75,F,1,0.7866,H,20458.2,0,27.8,6701.84,10,4,1,0,0,0,0,Loan,YYY,1,1,0.706256444,176,NULL,646,0,0,0,1
22370,31,1,7969.6066,0.5434,0.2282,-7964,26,1,1,City,613,0,0,0.499,11,-2926.09,0,0,Health Care,846.5447,0,9630,F,4,0.544,M,3400.87,0,23.61,9316.26,15,0,0,0,0,1,0,Loan,YYY,0,2,0.855645281,0,M,50,1,0,-100,0
6053,29,1,3890.1,0.3913,0.0978,-4059,41,1,0,City,592,1,0,0.6136,4,-1037.25,0,0,Agriculture & Hunting,375.5093,0,3807.8,F,4,0.5263,M,46.02,0,19.16,3531.66,9,0,0,0,0,0,0,Loan,YNN,0,0,0.864671634,0,NULL,422,0,0,0,0
30321,50,1,2000,0.3152,0.1521,-1483,11,0,0,Semi,633,0,0,0.0582,0,0,0,0,Mining & Quarrying,378.0342,0,20308.63,M,4,1.1,U,1515.81,0,21.14,16876.7,3,7,0,2,0,0,0,Loan,NYN,0,3,0.453596121,350,M,35,0,0,0,0
28839,51,0,7082.88,0.3369,0.1086,-7444,69,1,0,Semi,571,0,0,0.6496,0,0,0,0,Food & Beverage,304.1516,0,7104.19,M,0,0.5918,M,628.53,0,33.69,6405.08,22,1,0,1,0,0,0,Loan,NYY,0,0,0.829937884,51,M,53,0,0,0,0
1163,28,0,1959.195,0.0217,0.0108,-2987,44,1,0,Rural,557,0,0,0.0416,0,0,0,0,Personal & Household Goods,32.5053,0,3277.55,M,0,1.1,L,-0.8,0,-0.8,3039.51,2,1,1,0,2,0,0,Loan,NYY,0,0,0.453596121,28,NULL,381,0,-2800,0,0
35549,50,1,12337.94,1,1,-26305,147,1,0,City,643,0,0,0.2221,6,-2018,0,1,Transport & Logistics,26693.0707,0,14631.03,M,2,0.6875,H,18745.95,0,5913.41,9688.09,40,0,0,0,0,0,0,Loan,YYN,1,3,0.772834946,0,M,133,0,0,0,0
16269,38,0,3756.8133,0.3369,0.163,-3726,29,1,0,Semi,579,0,1,0.4762,0,0,0,0,Security and Cleaning,376.3715,0,3094.92,M,0,0.8499,M,2987.3,0,18.81,3063.97,11,0,0,0,0,0,0,Loan,NYN,1,0,0.660058271,0,M,86,0,0,0,0
23582,33,0,500,0.0326,0,-422,6,0,0,Semi,642,0,0,0,0,0,0,0,Legal,51.42,0,8647.39,F,4,1.1,U,70.71,0,65.78,8039.14,0,0,0,0,0,0,0,Loan,NNN,0,0,0.453596121,0,NULL,376,0,0,0,0
5737,40,1,7429.7633,0.2826,0.1195,-7194,77,1,0,Rural,594,1,3,0.7696,5,-4224.21,0,0,Gov - Education,235.8281,1,27750.03,M,5,1.1,M,967.2,0,34.9,22647.73,8,1,0,1,0,0,0,Loan,YNY,0,0,0.453596121,40,M,70,0,0,0,0
43530,53,1,8755.8433,0.0326,0,-8690,54,1,0,City,601,0,10,0.721,0,0,0,0,Financial Services,43.7058,0,1492.5,M,1,0.7743,H,118.84,0,18.24,1273.35,21,0,0,0,0,0,0,Loan,NNN,0,1,0.71491066,0,NULL,802,0,0,0,0
35758,32,1,760,0.0434,0.0108,-814,25,0,0,City,637,1,1,0.8894,0,0,0,0,Services,53.5228,0,8000,F,3,1.1,U,535.9,0,24.95,5775,4,0,0,0,0,0,0,Loan,NYN,0,3,0.453596121,0,NULL,833,0,0,0,1
41228,58,1,12591.0333,0.4673,0.3695,-12501,74,1,0,Rural,623,0,1,0.6974,0,0,0,0,Retail & Wholesale,2510.0725,0,10206,M,4,0.7459,H,5731.72,0,29.2,8721.94,41,2,1,1,0,0,0,Loan,NYN,1,0,0.73447743,116,M,325,0,0,0,0
7426,28,1,10802.4533,0.0652,0.0543,-10674,81,1,3,Rural,587,0,2,0.3367,11,-5413.97,0,6,Construction & Materials,348.6365,0,6709.98,M,3,0.5241,M,10770.29,0,27.82,6526,13,6,1,2,0,0,0,Loan,YYY,1,0,0.865774683,168,M,3,0,0,0,0
26337,29,1,4555.91,0.5869,0.2282,-4370,39,1,0,City,606,0,1,0.6587,0,0,0,0,Transport & Logistics,538.011,0,4473.71,M,2,0.795,M,2490.56,0,29.63,4059.8,16,1,0,1,0,0,0,Loan,NNY,1,1,0.700284766,29,M,147,0,0,0,0
25510,54,0,1548.9033,0.0333,0,-1476,60,0,0,Rural,598,0,5,0.7177,0,0,0,0,Industrial Goods & Services,43.6601,0,473,M,3,0.7558,U,155.97,0,10.94,333.37,12,2,1,1,0,0,0,Loan,NNY,0,0,0.727723079,108,NULL,267,0,0,0,0
11807,38,1,3335,0.5869,0.4782,-1963,31,0,1,City,615,0,1,0.6244,0,0,0,0,Gov Health,1103.5292,1,20102,F,3,1.1,U,2792.43,0,629.67,16717.22,9,0,0,0,0,0,0,Loan,NYY,0,1,0.453596121,0,NULL,1022,0,0,0,0
32216,22,1,11765.47,0.9239,0.4891,-11441,103,1,0,City,600,0,2,0.2998,5,-742.32,2,0,Recruitment,1412.8056,0,1283.64,F,1,0.7585,M,3559.61,0,230.65,1113.94,23,6,4,2,14,9,0,Loan,YYY,1,1,0.725868577,132,W,82,1,-1086,-10371,0
13894,26,1,691.235,0,0,-437,21,0,0,City,596,0,0,0.8828,0,0,0,0,Retail & Wholesale,39.7211,0,7548.56,M,1,1.1,U,61.88,0,20.05,6625.84,2,1,0,1,0,0,0,Loan,NYN,0,1,0.453596121,26,M,81,0,0,0,0
44321,27,1,33940,0.9565,0.2826,-33731,333,1,0,City,628,1,1,0.3158,0,0,0,0,Mining & Quarrying,926.1907,0,15069,F,2,0.8712,HH,1184.37,0,30.89,9835,48,4,3,1,17,4,0,Loan,NYY,1,4,0.643908888,108,0,207,1,-14041,-30450,0
4125,31,0,6575,0.0326,0.0326,-6510,33,0,0,City,593,0,6,0.8715,0,0,0,0,Industrial Goods & Services,85.1617,0,1975.64,M,3,1.1,U,61.88,0,14.12,1689.94,9,7,4,1,0,0,1,Loan,NNY,0,0,0.453596121,217,W,329,0,0,0,0
10413,33,1,20737.52,0.6413,0.4782,-18587,81,1,0,Semi,609,0,1,0.2059,13,-2022.83,0,4,Retail & Wholesale,3594.7258,0,16427.96,M,1,0.4731,H,10857.83,0,5021.4,13180.84,23,3,0,2,5,0,0,Loan,YYY,1,3,0.890160059,99,M,42,0,-880,0,0
25168,38,0,2099.03,0.2222,0.0888,-1649,27,1,0,Rural,644,0,3,0.5314,0,0,0,0,Retail & Wholesale,165.0491,0,1059,F,4,0.878,L,1386.67,0,27.28,980,5,2,0,0,0,0,0,Loan,NNN,0,0,0.638691347,76,NULL,1327,0,0,0,0
25529,50,1,22923.9366,0.9239,0.7826,-21597,140,1,0,Rural,639,0,1,0.4921,11,-1115.06,0,2,Mining & Quarrying,5589.101,0,12693.64,M,4,0.7351,HH,15165.25,0,5148.31,10299.66,53,5,4,1,5,0,0,Loan,YYY,1,1,0.741763691,250,M,269,0,-4020,0,0
35350,49,0,4743.7266,0.3586,0,-4573,84,1,0,City,567,0,5,0.537,7,-1060.39,0,1,Personal & Household Goods,123.6614,0,1337.33,F,0,0.7285,M,908.37,0,28.8,1204.84,13,3,0,2,0,0,0,Loan,YNY,1,0,0.746173868,147,W,154,0,0,0,0
959,41,1,6853.8466,0.4347,0.2608,-7855,55,1,0,City,616,1,3,0.4953,13,-2926.15,0,2,Retail & Wholesale,726.5655,0,6243.45,F,1,0.6555,M,5323.2,0,29.49,4538.06,11,1,0,0,0,0,0,Loan,YYY,1,3,0.792743249,41,NULL,438,0,0,0,0
36424,51,0,9002.9266,0.5434,0.0434,-8793,108,1,0,Rural,612,0,3,0.7089,14,-2012.62,0,1,Gov-Other,383.5822,1,19523.5,M,3,0.6567,H,584.45,0,37.74,15892.49,11,1,1,0,0,0,0,Loan,YYN,1,0,0.792011212,51,M,125,0,0,0,0
12401,30,0,1756.1033,0.0109,0,-4777,57,0,0,City,566,0,2,0.717,3,-487.29,0,0,Personal & Household Goods,35.7083,0,1292.34,M,0,0.3701,U,426.5,0,17.82,1143.07,6,10,5,3,0,0,0,Loan,YNN,0,0,0.932291179,300,W,0,0,0,0,0
42534,41,1,27330.7566,0.4673,0.3369,-27253,93,1,0,Semi,616,0,4,0.4793,9,-1494,0,0,Food & Beverage,3456.9972,0,10857.25,M,2,0.5991,H,995.63,0,27.02,8740.27,29,9,4,2,0,0,0,Loan,YYN,1,1,0.825843459,369,M,4,0,0,0,0
28793,25,1,6060.87,0.3956,0.2197,-5948,47,1,0,Semi,592,0,0,0.4769,9,-2109,0,0,Retail & Wholesale,907.9042,0,4991.54,F,2,0.7192,M,4658.39,0,20.32,4803.07,13,2,1,1,0,0,0,Loan,YYY,0,2,0.752332996,50,M,31,0,0,0,0
41437,36,1,13516.5166,0.5869,0.3586,-13432,97,1,0,City,607,0,1,0.3842,0,0,0,0,Gov Health,1039.1055,1,10257.5,F,2,0.4368,H,11351.07,1,17.27,7223.42,22,1,0,1,8,4,0,Loan,NYY,1,1,0.906110035,36,M,129,1,-5390,-500,0
43587,27,0,4998.9966,0.2222,0.0555,-4280,62,1,0,City,629,0,2,0.4265,7,-1251.71,0,3,Security and Cleaning,214.6015,0,10544.18,M,4,0.8605,M,3620.15,0,21.28,10147.94,11,2,0,1,6,0,0,Loan,YYY,1,0,0.652058465,54,NULL,271,0,-1850,0,0
5193,48,1,45867.78,0.4891,0.2608,-15693,64,1,0,Semi,621,0,1,0.2161,6,-511.7,0,0,Mining & Quarrying,12074.5706,0,13843,M,4,0.987,H,102292.13,0,26.57,11361.84,21,1,0,1,0,0,0,Loan,YYY,1,2,0.551195466,48,M,10,0,0,0,0
2117,26,1,3512.6133,0.1413,0.0326,-3355,31,1,0,City,624,0,2,0.6014,2,-735.74,0,0,Travel & Leisure,147.2752,0,2519.38,F,2,0,L,1230.85,0,32.76,2383.01,7,1,0,0,1,0,0,Loan,YYY,0,4,1,26,M,119,0,-200,0,0
22961,49,1,0,0,0,0,11,0,0,City,633,0,0,0,0,0,0,0,Gov - Education,0,1,6611.25,F,4,1.1,U,0,0,0,5045.47,0,1,0,1,0,0,0,Loan,NNN,0,1,0.453596121,49,M,256,0,0,0,0
